x,y,EC:7D:1E:28:F0:06,D3:88:EE:6C:33:17,F0:AB:CE:31:10:B9,01:17:C5:97:87:84,01:17:C5:97:B5:70,01:17:C5:97:1B:44,01:17:C5:97:5B:1D,01:17:C5:97:DE:E8,01:17:C5:97:E7:B3,01:17:C5:97:58:C3,01:17:C5:97:44:BE,FA:CF:CB:5D:0E:B8,F7:38:03:58:5F:67,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-81,-72,-72,-79,-81,-87,-86,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-81,-72,-72,-79,-81,-87,-86,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-81,-72,-72,-79,-81,-87,-86,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-81,-72,-72,-79,-81,-87,-86,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-73,-72,-83,-82,-88,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-95,-100,-100,-79,-80,-72,-72,-82,-76,-89,-88,-68,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-94,-100,-100,-81,-80,-72,-72,-82,-81,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-93,-100,-100,-81,-80,-72,-72,-83,-81,-88,-88,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-100,-100,-100,-81,-79,-72,-72,-83,-77,-87,-87,-66,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-84,-72,-82,-81,-87,-87,-62,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-84,-72,-82,-81,-87,-87,-62,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-84,-72,-82,-81,-87,-87,-62,-100,
-601.9534912109375,-153.90549850463867,-92,-100,-100,-81,-80,-84,-72,-82,-81,-87,-87,-62,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-81,-80,-74,-72,-83,-81,-88,-88,-66,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-78,-82,-81,-81,-85,-70,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-74,-76,-80,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-74,-76,-75,-77,-79,-81,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-76,-74,-81,-79,-80,-78,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-76,-75,-75,-79,-81,-80,-78,-85,-72,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-92,-100,-100,-76,-75,-79,-76,-80,-82,-79,-80,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-100,-100,-100,-77,-75,-74,-76,-78,-82,-79,-89,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-600.6344909667969,51.2970085144043,-94,-100,-100,-73,-74,-74,-77,-78,-82,-79,-78,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-76,-75,-77,-79,-88,-82,-80,-81,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-76,-75,-77,-79,-88,-82,-80,-81,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-76,-75,-77,-79,-88,-82,-80,-81,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-76,-75,-77,-79,-88,-82,-80,-81,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-76,-75,-77,-79,-88,-82,-80,-81,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-76,-75,-77,-79,-88,-82,-80,-81,-68,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-73,-75,-73,-77,-84,-86,-84,-87,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-73,-74,-83,-88,-83,-84,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-92,-69,-75,-74,-75,-84,-89,-81,-82,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-100,-69,-75,-74,-76,-85,-90,-80,-85,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-73,-75,-74,-76,-85,-91,-80,-80,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-95,-69,-75,-75,-76,-83,-88,-80,-80,-75,-100,
-601.4940032958984,248.3810043334961,-100,-100,-94,-68,-75,-73,-76,-83,-87,-80,-81,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-94,-68,-75,-73,-76,-83,-87,-80,-81,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-94,-68,-75,-73,-76,-83,-87,-80,-81,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-94,-68,-75,-73,-76,-83,-87,-80,-81,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-94,-68,-75,-73,-76,-83,-87,-80,-81,-76,-100,
-601.4940032958984,248.3810043334961,-100,-100,-94,-68,-75,-73,-76,-83,-87,-80,-81,-76,-100,
