x,y,01:17:C5:97:87:84,01:17:C5:97:E7:B3,01:17:C5:97:DE:E8,F0:AB:CE:31:10:B9,FA:C5:13:37:F5:09,D2:AC:7C:25:36:FA,F7:38:03:58:5F:67,01:17:C5:97:B5:70,01:17:C5:97:1B:44,01:17:C5:97:5B:1D,01:17:C5:97:44:BE,01:17:C5:97:58:C3,EC:7D:1E:28:F0:06,
-1387.911979675293,-748.5310020446777,-90,-90,-83,-100,-100,-100,-100,-89,-68,-72,-88,-100,-100,
-1387.911979675293,-748.5310020446777,-87,-88,-82,-100,-100,-100,-100,-84,-70,-70,-92,-89,-100,
-1387.911979675293,-748.5310020446777,-87,-88,-82,-100,-100,-100,-100,-84,-70,-70,-92,-89,-100,
-1387.911979675293,-748.5310020446777,-92,-89,-83,-100,-100,-100,-100,-80,-77,-70,-90,-100,-100,
-1387.911979675293,-748.5310020446777,-92,-92,-82,-100,-100,-100,-100,-84,-76,-72,-88,-95,-100,
-1387.911979675293,-748.5310020446777,-94,-89,-81,-100,-100,-100,-100,-87,-77,-78,-92,-100,-100,
-1387.911979675293,-748.5310020446777,-91,-88,-79,-100,-100,-100,-100,-81,-77,-79,-88,-100,-100,
-1387.911979675293,-748.5310020446777,-87,-84,-80,-100,-100,-100,-100,-83,-75,-71,-87,-92,-100,
-1387.911979675293,-748.5310020446777,-85,-90,-80,-100,-100,-100,-100,-76,-81,-71,-87,-90,-100,
-1387.911979675293,-748.5310020446777,-87,-87,-81,-100,-100,-100,-100,-77,-76,-72,-86,-94,-100,
-1407.411979675293,-756.5310020446777,-86,-87,-80,-100,-100,-100,-100,-76,-70,-75,-88,-100,-100,
-1407.411979675293,-756.5310020446777,-92,-88,-73,-100,-100,-100,-100,-86,-75,-74,-88,-92,-100,
-1407.411979675293,-756.5310020446777,-92,-88,-73,-100,-100,-100,-100,-86,-75,-74,-88,-92,-100,
-1407.411979675293,-756.5310020446777,-90,-88,-82,-100,-100,-100,-100,-84,-69,-76,-90,-94,-100,
-1407.411979675293,-756.5310020446777,-89,-86,-82,-100,-100,-100,-100,-82,-76,-75,-93,-93,-100,
-1407.411979675293,-756.5310020446777,-90,-87,-80,-100,-100,-100,-100,-80,-70,-75,-91,-92,-100,
-1407.411979675293,-756.5310020446777,-86,-86,-78,-100,-100,-100,-100,-78,-75,-77,-90,-94,-100,
-1407.411979675293,-756.5310020446777,-91,-85,-75,-100,-100,-100,-100,-81,-73,-77,-92,-100,-100,
-1407.411979675293,-756.5310020446777,-95,-88,-80,-100,-100,-100,-100,-80,-73,-79,-90,-100,-100,
-1407.411979675293,-756.5310020446777,-87,-85,-77,-100,-100,-100,-100,-80,-74,-79,-100,-100,-100,
-1410.411979675293,-742.0310020446777,-86,-90,-82,-100,-100,-100,-100,-81,-74,-78,-91,-88,-100,
-1410.411979675293,-742.0310020446777,-84,-100,-82,-100,-100,-100,-100,-79,-76,-73,-88,-87,-100,
-1410.411979675293,-742.0310020446777,-86,-91,-84,-100,-100,-100,-100,-80,-80,-69,-86,-88,-100,
-1410.411979675293,-742.0310020446777,-86,-89,-82,-100,-100,-100,-100,-81,-80,-67,-87,-91,-100,
-1410.411979675293,-742.0310020446777,-86,-89,-82,-100,-100,-100,-100,-81,-80,-67,-87,-91,-100,
-1410.411979675293,-742.0310020446777,-86,-92,-82,-100,-100,-100,-100,-82,-76,-72,-90,-91,-100,
-1410.411979675293,-742.0310020446777,-85,-90,-80,-100,-100,-100,-100,-87,-82,-72,-86,-91,-100,
-1410.411979675293,-742.0310020446777,-86,-93,-82,-100,-100,-100,-100,-89,-81,-82,-87,-100,-100,
-1410.411979675293,-742.0310020446777,-86,-92,-81,-100,-100,-100,-100,-84,-80,-74,-90,-92,-100,
-1410.411979675293,-742.0310020446777,-83,-93,-82,-100,-100,-100,-100,-82,-79,-70,-90,-92,-100,
-1485.161476135254,-146.9235076904297,-85,-94,-81,-100,-100,-100,-100,-77,-77,-67,-90,-100,-100,
-1485.161476135254,-146.9235076904297,-87,-92,-89,-100,-100,-100,-100,-77,-78,-71,-90,-94,-100,
-1485.161476135254,-146.9235076904297,-88,-94,-83,-100,-100,-100,-100,-77,-77,-73,-87,-100,-100,
-1485.161476135254,-146.9235076904297,-92,-93,-87,-100,-100,-100,-100,-78,-83,-75,-87,-100,-100,
-1485.161476135254,-146.9235076904297,-94,-92,-81,-100,-100,-100,-100,-79,-76,-74,-87,-95,-100,
-1485.161476135254,-146.9235076904297,-89,-93,-84,-100,-100,-100,-100,-77,-79,-79,-87,-100,-100,
-1485.161476135254,-146.9235076904297,-91,-96,-84,-100,-100,-100,-100,-87,-78,-73,-86,-100,-100,
-1485.161476135254,-146.9235076904297,-91,-96,-84,-100,-100,-100,-100,-87,-78,-73,-86,-100,-100,
-1485.161476135254,-146.9235076904297,-100,-92,-76,-100,-100,-100,-100,-77,-85,-75,-89,-100,-100,
-1485.161476135254,-146.9235076904297,-100,-87,-88,-100,-100,-100,-100,-80,-82,-73,-90,-100,-100,
-1508.661476135254,-159.9235076904297,-91,-89,-78,-100,-100,-100,-100,-78,-81,-78,-93,-90,-100,
-1508.661476135254,-159.9235076904297,-100,-92,-80,-100,-100,-100,-100,-82,-77,-69,-86,-96,-100,
-1508.661476135254,-159.9235076904297,-90,-90,-86,-100,-100,-100,-100,-86,-85,-73,-100,-91,-100,
-1508.661476135254,-159.9235076904297,-91,-92,-77,-100,-100,-100,-100,-85,-83,-70,-100,-100,-100,
-1508.661476135254,-159.9235076904297,-90,-90,-78,-100,-100,-100,-100,-86,-78,-67,-100,-93,-100,
-1508.661476135254,-159.9235076904297,-100,-89,-78,-100,-100,-100,-100,-85,-80,-69,-90,-94,-100,
-1508.661476135254,-159.9235076904297,-93,-90,-86,-100,-100,-100,-100,-86,-77,-69,-88,-93,-100,
-1508.661476135254,-159.9235076904297,-90,-88,-82,-100,-100,-100,-100,-87,-83,-74,-86,-92,-100,
-1508.661476135254,-159.9235076904297,-91,-86,-85,-100,-100,-100,-100,-83,-75,-75,-90,-92,-100,
-1508.661476135254,-159.9235076904297,-91,-86,-85,-100,-100,-100,-100,-83,-75,-75,-90,-92,-100,
-1507.661476135254,-137.4235076904297,-91,-92,-83,-100,-100,-100,-100,-86,-82,-65,-92,-92,-100,
-1507.661476135254,-137.4235076904297,-85,-92,-81,-100,-100,-100,-100,-75,-80,-69,-91,-100,-100,
-1507.661476135254,-137.4235076904297,-86,-100,-83,-100,-100,-100,-100,-82,-85,-70,-90,-86,-100,
-1507.661476135254,-137.4235076904297,-84,-100,-91,-100,-100,-100,-100,-88,-84,-76,-81,-89,-100,
-1507.661476135254,-137.4235076904297,-92,-91,-83,-100,-100,-100,-100,-77,-79,-73,-84,-88,-100,
-1507.661476135254,-137.4235076904297,-88,-90,-84,-100,-100,-100,-100,-80,-82,-74,-92,-88,-100,
-1507.661476135254,-137.4235076904297,-90,-90,-81,-100,-100,-100,-100,-81,-91,-75,-86,-87,-100,
-1507.661476135254,-137.4235076904297,-90,-90,-81,-100,-100,-100,-100,-81,-91,-75,-86,-87,-100,
-1507.661476135254,-137.4235076904297,-88,-94,-86,-100,-100,-100,-100,-81,-82,-78,-85,-100,-100,
-1507.661476135254,-137.4235076904297,-90,-93,-86,-100,-100,-100,-100,-87,-81,-73,-80,-92,-100,
-988.2080192565918,-747.0170059204102,-87,-83,-77,-100,-100,-100,-100,-86,-64,-67,-100,-88,-100,
-988.2080192565918,-747.0170059204102,-85,-83,-79,-100,-100,-100,-100,-78,-62,-68,-88,-86,-100,
-988.2080192565918,-747.0170059204102,-86,-90,-79,-100,-100,-100,-100,-79,-63,-80,-88,-90,-100,
-988.2080192565918,-747.0170059204102,-84,-82,-77,-100,-100,-100,-100,-81,-63,-77,-89,-89,-100,
-988.2080192565918,-747.0170059204102,-84,-80,-76,-100,-100,-100,-100,-78,-63,-77,-87,-91,-100,
-988.2080192565918,-747.0170059204102,-85,-81,-79,-100,-100,-100,-100,-78,-63,-79,-86,-88,-100,
-988.2080192565918,-747.0170059204102,-86,-80,-78,-100,-100,-100,-100,-78,-63,-73,-98,-91,-100,
-988.2080192565918,-747.0170059204102,-85,-82,-78,-100,-100,-100,-100,-80,-64,-68,-95,-90,-100,
-988.2080192565918,-747.0170059204102,-86,-81,-79,-100,-100,-100,-100,-80,-65,-70,-89,-90,-100,
-988.2080192565918,-747.0170059204102,-86,-81,-79,-100,-100,-100,-100,-80,-65,-70,-89,-90,-100,
-1009.7080192565918,-756.0170059204102,-86,-94,-74,-100,-100,-100,-100,-83,-66,-66,-86,-89,-100,
-1009.7080192565918,-756.0170059204102,-91,-89,-77,-100,-100,-100,-100,-80,-69,-61,-90,-92,-100,
-1009.7080192565918,-756.0170059204102,-92,-88,-83,-100,-100,-100,-100,-82,-70,-62,-86,-92,-100,
-1009.7080192565918,-756.0170059204102,-92,-88,-83,-100,-100,-100,-100,-82,-70,-62,-86,-92,-100,
-1009.7080192565918,-756.0170059204102,-90,-89,-77,-100,-100,-100,-100,-81,-71,-63,-88,-100,-100,
-1009.7080192565918,-756.0170059204102,-92,-86,-77,-100,-100,-100,-100,-83,-73,-64,-86,-100,-100,
-1009.7080192565918,-756.0170059204102,-90,-85,-79,-100,-100,-100,-100,-82,-70,-64,-87,-100,-100,
-1009.7080192565918,-756.0170059204102,-88,-88,-77,-100,-100,-100,-100,-83,-70,-64,-88,-100,-100,
-1009.7080192565918,-756.0170059204102,-91,-89,-77,-100,-100,-100,-100,-83,-70,-64,-88,-100,-100,
-1009.7080192565918,-756.0170059204102,-88,-87,-78,-100,-100,-100,-100,-83,-71,-64,-86,-100,-100,
-1011.2080192565918,-741.5170059204102,-90,-90,-76,-100,-100,-100,-100,-81,-71,-63,-90,-100,-100,
-1011.2080192565918,-741.5170059204102,-82,-88,-79,-100,-100,-100,-100,-82,-74,-61,-83,-100,-100,
-1011.2080192565918,-741.5170059204102,-85,-92,-76,-100,-100,-100,-100,-81,-75,-62,-87,-100,-100,
-1011.2080192565918,-741.5170059204102,-84,-92,-79,-100,-100,-100,-100,-86,-72,-63,-88,-100,-100,
-1011.2080192565918,-741.5170059204102,-81,-100,-82,-100,-100,-100,-100,-82,-72,-66,-84,-97,-100,
-1011.2080192565918,-741.5170059204102,-86,-92,-80,-100,-100,-100,-100,-81,-82,-62,-90,-96,-100,
-1011.2080192565918,-741.5170059204102,-86,-93,-79,-100,-100,-100,-100,-81,-79,-63,-89,-100,-100,
-1011.2080192565918,-741.5170059204102,-86,-93,-79,-100,-100,-100,-100,-81,-79,-63,-89,-100,-100,
-1011.2080192565918,-741.5170059204102,-82,-100,-83,-100,-100,-100,-100,-81,-74,-59,-86,-100,-100,
-1011.2080192565918,-741.5170059204102,-84,-99,-78,-100,-100,-100,-100,-85,-73,-60,-88,-100,-100,
-1188.2470207214355,-148.74850463867188,-78,-100,-82,-100,-100,-100,-100,-72,-74,-63,-86,-87,-100,
-1188.2470207214355,-148.74850463867188,-78,-86,-85,-100,-100,-100,-100,-71,-70,-70,-86,-86,-100,
-1188.2470207214355,-148.74850463867188,-81,-91,-83,-100,-100,-100,-100,-69,-77,-73,-89,-87,-100,
-1188.2470207214355,-148.74850463867188,-82,-90,-83,-100,-100,-100,-100,-70,-73,-67,-92,-94,-100,
-1188.2470207214355,-148.74850463867188,-82,-90,-86,-100,-100,-100,-100,-73,-73,-67,-86,-89,-100,
-1188.2470207214355,-148.74850463867188,-82,-90,-86,-100,-100,-100,-100,-73,-73,-67,-86,-89,-100,
-1188.2470207214355,-148.74850463867188,-83,-95,-83,-100,-100,-100,-100,-69,-75,-69,-90,-91,-100,
-1188.2470207214355,-148.74850463867188,-84,-90,-82,-100,-100,-100,-100,-68,-74,-70,-89,-88,-100,
-1188.2470207214355,-148.74850463867188,-79,-100,-82,-100,-100,-100,-100,-70,-70,-68,-89,-88,-100,
-1188.2470207214355,-148.74850463867188,-80,-94,-82,-100,-100,-100,-100,-69,-80,-67,-89,-90,-100,
-1202.2470207214355,-160.74850463867188,-86,-90,-81,-100,-100,-100,-100,-80,-75,-72,-87,-88,-100,
-1202.2470207214355,-160.74850463867188,-85,-100,-86,-100,-100,-100,-100,-81,-72,-71,-87,-89,-100,
-1202.2470207214355,-160.74850463867188,-85,-100,-86,-100,-100,-100,-100,-81,-72,-71,-87,-89,-100,
-1202.2470207214355,-160.74850463867188,-84,-92,-81,-100,-100,-100,-100,-80,-72,-68,-86,-89,-100,
-1202.2470207214355,-160.74850463867188,-90,-93,-80,-100,-100,-100,-100,-83,-73,-73,-86,-94,-100,
-1202.2470207214355,-160.74850463867188,-88,-93,-79,-100,-100,-100,-100,-80,-80,-78,-86,-91,-100,
-1202.2470207214355,-160.74850463867188,-86,-92,-80,-100,-100,-100,-100,-84,-83,-72,-84,-91,-100,
-1202.2470207214355,-160.74850463867188,-86,-100,-81,-100,-100,-100,-100,-85,-76,-80,-87,-92,-100,
-1202.2470207214355,-160.74850463867188,-86,-100,-81,-100,-100,-100,-100,-85,-76,-80,-87,-92,-100,
-1202.2470207214355,-160.74850463867188,-88,-92,-81,-100,-100,-100,-100,-85,-76,-77,-90,-92,-100,
-1208.7470207214355,-150.24850463867188,-89,-90,-78,-100,-100,-100,-100,-77,-80,-71,-82,-100,-100,
-1208.7470207214355,-150.24850463867188,-89,-90,-78,-100,-100,-100,-100,-77,-80,-71,-82,-100,-100,
-1208.7470207214355,-150.24850463867188,-92,-86,-81,-100,-100,-100,-100,-77,-83,-70,-87,-93,-100,
-1208.7470207214355,-150.24850463867188,-86,-88,-83,-100,-100,-100,-100,-76,-74,-70,-83,-93,-100,
-1208.7470207214355,-150.24850463867188,-87,-87,-79,-100,-100,-100,-100,-74,-83,-72,-83,-93,-100,
-1208.7470207214355,-150.24850463867188,-87,-86,-80,-100,-100,-100,-100,-74,-78,-69,-86,-94,-100,
-1208.7470207214355,-150.24850463867188,-90,-86,-80,-100,-100,-100,-100,-77,-86,-72,-90,-100,-100,
-1208.7470207214355,-150.24850463867188,-90,-85,-80,-100,-100,-100,-100,-77,-83,-73,-90,-100,-100,
-1208.7470207214355,-150.24850463867188,-90,-85,-80,-100,-100,-100,-100,-77,-83,-73,-90,-100,-100,
-1208.7470207214355,-150.24850463867188,-86,-91,-85,-100,-100,-100,-100,-79,-74,-76,-86,-92,-100,
-783.7585182189941,-147.27201080322266,-77,-84,-84,-100,-100,-100,-100,-81,-70,-69,-86,-82,-100,
-783.7585182189941,-147.27201080322266,-76,-85,-86,-100,-100,-100,-100,-78,-74,-79,-83,-81,-100,
-783.7585182189941,-147.27201080322266,-77,-81,-82,-100,-100,-100,-100,-79,-77,-76,-84,-86,-100,
-783.7585182189941,-147.27201080322266,-77,-81,-82,-100,-100,-100,-100,-79,-77,-76,-84,-86,-100,
-783.7585182189941,-147.27201080322266,-78,-83,-78,-95,-100,-100,-100,-77,-75,-71,-89,-82,-100,
-783.7585182189941,-147.27201080322266,-79,-78,-86,-100,-100,-100,-100,-77,-77,-71,-100,-85,-100,
-783.7585182189941,-147.27201080322266,-76,-79,-85,-92,-100,-100,-100,-77,-75,-74,-86,-83,-95,
-783.7585182189941,-147.27201080322266,-76,-88,-86,-100,-100,-100,-100,-77,-72,-73,-86,-81,-100,
-783.7585182189941,-147.27201080322266,-79,-82,-86,-100,-100,-100,-100,-77,-69,-71,-85,-93,-100,
-783.7585182189941,-147.27201080322266,-81,-92,-90,-100,-100,-100,-100,-84,-69,-68,-91,-85,-100,
-807.7585182189941,-155.77201080322266,-76,-88,-86,-100,-100,-100,-100,-75,-74,-68,-91,-85,-100,
-807.7585182189941,-155.77201080322266,-88,-96,-83,-100,-100,-100,-100,-80,-74,-74,-85,-85,-100,
-807.7585182189941,-155.77201080322266,-86,-88,-85,-100,-100,-100,-100,-73,-79,-68,-82,-89,-100,
-807.7585182189941,-155.77201080322266,-87,-90,-81,-100,-100,-100,-100,-73,-77,-71,-86,-90,-100,
-807.7585182189941,-155.77201080322266,-88,-92,-83,-100,-100,-100,-100,-79,-78,-70,-86,-89,-100,
-807.7585182189941,-155.77201080322266,-88,-92,-83,-100,-100,-100,-100,-79,-78,-70,-86,-89,-100,
-807.7585182189941,-155.77201080322266,-90,-86,-82,-100,-100,-100,-100,-76,-80,-69,-86,-92,-100,
-807.7585182189941,-155.77201080322266,-91,-88,-83,-100,-100,-100,-100,-76,-76,-68,-86,-100,-100,
-807.7585182189941,-155.77201080322266,-86,-88,-87,-100,-100,-100,-100,-78,-86,-70,-83,-92,-100,
-807.7585182189941,-155.77201080322266,-88,-88,-83,-100,-100,-100,-100,-88,-74,-71,-85,-90,-100,
-806.7585182189941,-142.77201080322266,-86,-85,-80,-100,-100,-100,-100,-100,-85,-75,-88,-88,-100,
-806.7585182189941,-142.77201080322266,-79,-86,-82,-100,-100,-100,-100,-74,-82,-74,-87,-85,-100,
-806.7585182189941,-142.77201080322266,-81,-88,-78,-100,-100,-100,-100,-74,-77,-74,-87,-87,-100,
-806.7585182189941,-142.77201080322266,-81,-93,-79,-100,-100,-100,-100,-74,-81,-71,-83,-90,-100,
-806.7585182189941,-142.77201080322266,-81,-93,-79,-100,-100,-100,-100,-74,-81,-71,-83,-90,-100,
-806.7585182189941,-142.77201080322266,-80,-85,-82,-100,-100,-100,-100,-79,-83,-67,-80,-86,-100,
-806.7585182189941,-142.77201080322266,-85,-88,-78,-100,-100,-100,-100,-76,-81,-64,-82,-91,-100,
-806.7585182189941,-142.77201080322266,-85,-89,-80,-100,-100,-100,-100,-75,-82,-72,-87,-90,-100,
-806.7585182189941,-142.77201080322266,-82,-87,-87,-100,-100,-100,-100,-74,-82,-70,-88,-86,-100,
-806.7585182189941,-142.77201080322266,-83,-87,-85,-100,-100,-100,-100,-74,-74,-71,-83,-87,-100,
-502.139009475708,-155.86125564575195,-81,-84,-85,-100,-100,-100,-100,-85,-72,-72,-92,-92,-100,
-502.139009475708,-155.86125564575195,-78,-91,-86,-100,-100,-100,-100,-83,-78,-70,-96,-88,-87,
-502.139009475708,-155.86125564575195,-78,-86,-90,-100,-100,-100,-100,-83,-79,-70,-95,-90,-100,
-502.139009475708,-155.86125564575195,-78,-86,-90,-100,-100,-100,-100,-83,-79,-70,-95,-90,-100,
-502.139009475708,-155.86125564575195,-78,-87,-87,-100,-100,-100,-100,-89,-79,-70,-93,-90,-88,
-502.139009475708,-155.86125564575195,-81,-90,-88,-100,-100,-100,-100,-84,-77,-71,-89,-88,-100,
-502.139009475708,-155.86125564575195,-77,-86,-86,-100,-100,-100,-100,-83,-75,-72,-87,-89,-100,
-502.139009475708,-155.86125564575195,-80,-88,-83,-100,-100,-100,-100,-85,-74,-71,-87,-92,-100,
-502.139009475708,-155.86125564575195,-76,-84,-82,-100,-100,-100,-100,-87,-79,-71,-85,-86,-100,
-502.139009475708,-155.86125564575195,-76,-84,-82,-100,-100,-100,-100,-87,-79,-71,-85,-86,-100,
-506.6717586517334,-150.0712547302246,-76,-84,-82,-100,-100,-100,-100,-87,-79,-71,-85,-86,-100,
-506.6717586517334,-150.0712547302246,-76,-84,-82,-100,-100,-100,-100,-87,-79,-71,-85,-86,-100,
-506.6717586517334,-150.0712547302246,-76,-84,-82,-100,-100,-100,-100,-87,-79,-71,-85,-86,-100,
-506.6717586517334,-150.0712547302246,-80,-86,-82,-100,-100,-100,-100,-81,-70,-75,-81,-84,-100,
-506.6717586517334,-150.0712547302246,-80,-86,-82,-100,-100,-100,-100,-81,-70,-75,-81,-84,-100,
-506.6717586517334,-150.0712547302246,-73,-86,-87,-100,-100,-100,-100,-77,-70,-77,-89,-84,-100,
-506.6717586517334,-150.0712547302246,-79,-86,-91,-100,-100,-100,-100,-76,-69,-76,-90,-86,-100,
-506.6717586517334,-150.0712547302246,-80,-81,-87,-100,-100,-100,-100,-74,-68,-75,-84,-86,-100,
-506.6717586517334,-150.0712547302246,-81,-81,-87,-100,-100,-100,-100,-74,-68,-76,-84,-81,-100,
-506.6717586517334,-150.0712547302246,-80,-82,-87,-100,-100,-100,-100,-76,-82,-77,-84,-79,-100,
-502.1717586517334,-144.5712547302246,-82,-88,-84,-100,-100,-100,-100,-76,-74,-78,-85,-82,-100,
-502.1717586517334,-144.5712547302246,-79,-93,-90,-100,-100,-100,-100,-74,-79,-73,-84,-80,-100,
-502.1717586517334,-144.5712547302246,-79,-93,-90,-100,-100,-100,-100,-74,-79,-73,-84,-80,-100,
-502.1717586517334,-144.5712547302246,-80,-87,-90,-100,-100,-100,-100,-77,-77,-73,-84,-89,-100,
-502.1717586517334,-144.5712547302246,-76,-89,-91,-100,-100,-100,-100,-72,-82,-74,-83,-86,-100,
-502.1717586517334,-144.5712547302246,-78,-86,-90,-100,-100,-100,-100,-71,-79,-73,-85,-80,-100,
-502.1717586517334,-144.5712547302246,-79,-92,-88,-100,-100,-100,-100,-74,-77,-74,-91,-80,-100,
-502.1717586517334,-144.5712547302246,-79,-86,-89,-100,-100,-100,-100,-73,-78,-83,-84,-81,-100,
-502.1717586517334,-144.5712547302246,-80,-91,-90,-100,-100,-100,-100,-70,-79,-83,-85,-83,-100,
-502.1717586517334,-144.5712547302246,-77,-88,-90,-100,-100,-100,-100,-75,-78,-72,-92,-82,-100,
-505.15147399902344,263.83899688720703,-69,-100,-96,-100,-100,-100,-100,-69,-84,-77,-85,-91,-100,
-505.15147399902344,263.83899688720703,-67,-93,-88,-100,-100,-100,-93,-72,-83,-77,-80,-88,-100,
-505.15147399902344,263.83899688720703,-70,-92,-90,-100,-100,-100,-100,-76,-84,-83,-82,-88,-100,
-505.15147399902344,263.83899688720703,-70,-92,-90,-100,-100,-100,-100,-76,-84,-83,-82,-88,-100,
-505.15147399902344,263.83899688720703,-71,-89,-88,-100,-100,-100,-100,-72,-87,-90,-81,-79,-100,
-505.15147399902344,263.83899688720703,-74,-85,-94,-100,-100,-100,-100,-76,-83,-82,-79,-85,-100,
-505.15147399902344,263.83899688720703,-76,-89,-91,-96,-100,-100,-100,-75,-93,-81,-78,-75,-100,
-505.15147399902344,263.83899688720703,-74,-90,-95,-100,-100,-100,-100,-73,-81,-80,-82,-79,-100,
-505.15147399902344,263.83899688720703,-72,-88,-90,-100,-100,-100,-100,-75,-90,-82,-84,-80,-100,
-505.15147399902344,263.83899688720703,-69,-88,-89,-100,-100,-100,-100,-74,-86,-82,-82,-79,-100,
-513.6514739990234,254.33899688720703,-77,-91,-86,-91,-100,-100,-100,-79,-86,-84,-81,-76,-100,
-513.6514739990234,254.33899688720703,-71,-89,-86,-100,-100,-100,-100,-80,-76,-80,-79,-75,-100,
-513.6514739990234,254.33899688720703,-71,-89,-86,-100,-100,-100,-100,-80,-76,-80,-79,-75,-100,
-513.6514739990234,254.33899688720703,-76,-88,-86,-92,-100,-100,-100,-74,-83,-81,-80,-80,-100,
-513.6514739990234,254.33899688720703,-74,-88,-91,-91,-100,-100,-100,-76,-82,-77,-76,-84,-100,
-513.6514739990234,254.33899688720703,-79,-87,-88,-100,-100,-100,-100,-76,-82,-79,-82,-82,-100,
-513.6514739990234,254.33899688720703,-78,-86,-87,-94,-100,-100,-100,-75,-86,-80,-76,-81,-100,
-513.6514739990234,254.33899688720703,-79,-85,-88,-100,-100,-100,-100,-74,-86,-77,-80,-82,-100,
-513.6514739990234,254.33899688720703,-75,-84,-87,-94,-100,-100,-100,-74,-79,-76,-80,-79,-100,
-513.6514739990234,254.33899688720703,-78,-88,-87,-100,-100,-100,-100,-75,-86,-77,-81,-85,-100,
-503.65147399902344,239.33899688720703,-80,-89,-87,-100,-100,-100,-100,-75,-83,-78,-81,-79,-100,
-503.65147399902344,239.33899688720703,-73,-86,-88,-100,-100,-100,-100,-74,-81,-74,-82,-83,-100,
-503.65147399902344,239.33899688720703,-76,-90,-90,-100,-100,-100,-100,-77,-82,-77,-86,-86,-100,
-503.65147399902344,239.33899688720703,-75,-92,-86,-100,-100,-100,-100,-77,-75,-81,-89,-87,-100,
-503.65147399902344,239.33899688720703,-80,-90,-87,-97,-100,-100,-100,-81,-74,-78,-88,-86,-100,
-503.65147399902344,239.33899688720703,-78,-89,-91,-100,-100,-100,-100,-73,-74,-73,-87,-83,-100,
-503.65147399902344,239.33899688720703,-78,-89,-91,-100,-100,-100,-100,-73,-74,-73,-87,-83,-100,
-503.65147399902344,239.33899688720703,-70,-87,-92,-100,-100,-100,-100,-78,-78,-72,-87,-87,-100,
-503.65147399902344,239.33899688720703,-75,-87,-87,-100,-100,-100,-100,-75,-78,-72,-85,-82,-100,
-503.65147399902344,239.33899688720703,-75,-88,-86,-100,-100,-100,-100,-81,-78,-71,-84,-82,-100,
-512.5810089111328,652.8049850463867,-79,-92,-90,-100,-100,-100,-100,-77,-80,-85,-80,-84,-100,
-512.5810089111328,652.8049850463867,-70,-88,-100,-100,-100,-100,-100,-76,-84,-83,-78,-76,-100,
-512.5810089111328,652.8049850463867,-65,-86,-94,-100,-100,-100,-100,-75,-82,-79,-83,-73,-100,
-512.5810089111328,652.8049850463867,-68,-88,-93,-100,-100,-100,-100,-77,-82,-80,-79,-73,-100,
-512.5810089111328,652.8049850463867,-66,-94,-94,-100,-100,-100,-95,-72,-84,-80,-87,-74,-100,
-512.5810089111328,652.8049850463867,-68,-93,-91,-100,-100,-100,-100,-77,-88,-86,-82,-71,-100,
-512.5810089111328,652.8049850463867,-67,-93,-90,-100,-100,-100,-96,-77,-86,-90,-82,-75,-100,
-512.5810089111328,652.8049850463867,-64,-92,-91,-100,-100,-100,-97,-79,-91,-85,-81,-76,-100,
-512.5810089111328,652.8049850463867,-66,-91,-88,-94,-100,-100,-100,-79,-83,-85,-82,-77,-100,
-512.5810089111328,652.8049850463867,-66,-91,-88,-94,-100,-100,-100,-79,-83,-85,-82,-77,-100,
-503.5810089111328,661.3049850463867,-66,-92,-94,-100,-100,-100,-100,-77,-86,-91,-83,-76,-100,
-503.5810089111328,661.3049850463867,-75,-92,-92,-89,-100,-100,-88,-78,-87,-88,-87,-74,-100,
-503.5810089111328,661.3049850463867,-68,-94,-100,-100,-100,-100,-90,-81,-85,-85,-80,-76,-100,
-503.5810089111328,661.3049850463867,-70,-92,-100,-100,-100,-100,-91,-76,-89,-87,-82,-75,-100,
-503.5810089111328,661.3049850463867,-71,-94,-100,-100,-100,-100,-90,-76,-88,-84,-78,-77,-100,
-503.5810089111328,661.3049850463867,-74,-92,-100,-100,-100,-100,-89,-74,-90,-88,-83,-74,-100,
-503.5810089111328,661.3049850463867,-74,-92,-100,-100,-100,-100,-89,-74,-90,-88,-83,-74,-100,
-503.5810089111328,661.3049850463867,-74,-94,-100,-100,-100,-100,-92,-78,-89,-89,-81,-76,-100,
-503.5810089111328,661.3049850463867,-74,-100,-100,-100,-100,-100,-93,-75,-86,-87,-82,-77,-100,
-503.5810089111328,661.3049850463867,-77,-94,-100,-96,-100,-100,-91,-73,-85,-85,-80,-80,-100,
-504.5810089111328,638.3049850463867,-87,-86,-100,-85,-100,-100,-90,-72,-87,-87,-80,-78,-100,
-504.5810089111328,638.3049850463867,-70,-85,-86,-100,-100,-100,-100,-78,-81,-79,-85,-82,-100,
-504.5810089111328,638.3049850463867,-72,-83,-86,-100,-100,-100,-100,-77,-87,-74,-85,-76,-100,
-504.5810089111328,638.3049850463867,-69,-85,-88,-100,-100,-100,-100,-75,-86,-73,-87,-75,-100,
-504.5810089111328,638.3049850463867,-69,-85,-90,-100,-100,-100,-100,-75,-77,-76,-85,-77,-100,
-504.5810089111328,638.3049850463867,-69,-85,-90,-100,-100,-100,-100,-75,-77,-76,-85,-77,-100,
-504.5810089111328,638.3049850463867,-68,-86,-90,-100,-100,-100,-100,-75,-86,-82,-88,-81,-100,
-504.5810089111328,638.3049850463867,-77,-89,-92,-100,-100,-100,-90,-75,-84,-84,-83,-78,-100,
