x,y,01:17:C5:97:87:84,01:17:C5:97:44:BE,EE:FA:1C:0E:68:BF,FA:CF:CB:5D:0E:B8,CD:35:23:69:6B:69,FA:C5:13:37:F5:09,F3:B5:8A:4C:AA:CB,E5:6B:13:8B:A7:CD,CB:16:FA:98:34:D7,01:17:C5:38:7C:55,D2:AC:7C:25:36:FA,D3:88:EE:6C:33:17,01:17:C5:97:B5:70,01:17:C5:97:E7:B3,01:17:C5:97:5B:1D,01:17:C5:97:DE:E8,01:17:C5:38:88:EB,01:17:C5:38:82:CB,F0:AB:CE:31:10:B9,01:17:C5:97:1B:44,01:17:C5:97:58:C3,EC:7D:1E:28:F0:06,
-1150,-1130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-87,-64,-100,-100,-100,-78,-100,-100,
-1150,-1130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-87,-64,-100,-100,-100,-78,-100,-100,
-1150,-1130,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-91,-70,-80,-64,-100,-100,-100,-83,-100,-100,
-1150,-1130,-95,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-94,-74,-85,-61,-100,-100,-100,-88,-100,-100,
-1150,-1130,-95,-100,-84,-81,-88,-100,-100,-100,-100,-100,-100,-100,-92,-77,-85,-59,-100,-100,-100,-75,-100,-100,
-1150,-1130,-96,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-91,-74,-84,-61,-100,-100,-100,-82,-100,-100,
-1150,-1130,-95,-100,-100,-81,-83,-100,-100,-100,-86,-100,-100,-100,-90,-70,-85,-59,-100,-100,-100,-81,-100,-100,
-1150,-1130,-98,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-100,-92,-74,-81,-59,-100,-100,-100,-80,-100,-100,
-1150,-1130,-98,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-100,-92,-74,-81,-59,-100,-100,-100,-80,-100,-100,
-1150,-1130,-93,-100,-100,-85,-78,-100,-100,-100,-80,-100,-100,-100,-87,-78,-100,-60,-100,-100,-100,-74,-100,-100,
-1150,-1130,-93,-100,-100,-85,-78,-100,-100,-100,-80,-100,-100,-100,-87,-78,-100,-60,-100,-100,-100,-74,-100,-100,
-1150,-1130,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-88,-80,-76,-72,-100,-100,-100,-72,-93,-100,
-1150,-1130,-94,-100,-96,-75,-87,-100,-100,-100,-83,-100,-100,-100,-90,-73,-78,-67,-100,-100,-100,-81,-93,-100,
-1150,-1130,-95,-100,-94,-73,-78,-100,-100,-100,-90,-100,-100,-100,-88,-76,-79,-54,-100,-100,-100,-70,-100,-100,
-1150,-1130,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-89,-76,-78,-66,-100,-100,-100,-70,-100,-100,
-1150,-1130,-92,-100,-100,-71,-100,-100,-100,-100,-89,-100,-100,-100,-93,-75,-76,-64,-100,-100,-100,-70,-100,-100,
-1150,-1130,-93,-100,-84,-100,-84,-100,-100,-100,-82,-100,-100,-100,-88,-76,-82,-65,-100,-100,-100,-68,-100,-100,
-1150,-1130,-93,-100,-84,-100,-84,-100,-100,-100,-82,-100,-100,-100,-88,-76,-82,-65,-100,-100,-100,-68,-100,-100,
-1150,-1130,-91,-100,-86,-70,-100,-100,-100,-100,-81,-100,-100,-100,-89,-74,-83,-62,-100,-100,-100,-70,-95,-100,
