x,y,EC:7D:1E:28:F0:06,F7:38:03:58:5F:67,FA:CF:CB:5D:0E:B8,01:17:C5:97:87:84,01:17:C5:97:B5:70,01:17:C5:97:1B:44,01:17:C5:97:E7:B3,01:17:C5:97:5B:1D,01:17:C5:97:58:C3,01:17:C5:97:44:BE,01:17:C5:97:DE:E8,F0:AB:CE:31:10:B9,
-606.3849792480469,846.9729995727539,-100,-100,-75,-65,-78,-80,-92,-80,-82,-84,-87,-100,
-606.3849792480469,846.9729995727539,-100,-100,-75,-65,-78,-80,-92,-80,-82,-84,-87,-100,
-606.3849792480469,846.9729995727539,-100,-100,-75,-65,-78,-80,-92,-80,-82,-84,-87,-100,
-606.3849792480469,846.9729995727539,-100,-100,-75,-65,-78,-80,-92,-80,-82,-84,-87,-100,
-606.3849792480469,846.9729995727539,-100,-100,-75,-70,-78,-81,-91,-81,-83,-79,-96,-86,
-606.3849792480469,846.9729995727539,-100,-100,-75,-70,-78,-81,-91,-81,-83,-79,-96,-86,
-606.3849792480469,846.9729995727539,-100,-100,-75,-70,-78,-81,-91,-81,-83,-79,-96,-86,
-606.3849792480469,846.9729995727539,-100,-100,-75,-70,-78,-81,-91,-81,-83,-79,-96,-86,
-606.3849792480469,846.9729995727539,-100,-100,-75,-70,-78,-81,-91,-81,-83,-79,-96,-86,
-595.0519714355469,1042.6399993896484,-100,-100,-74,-81,-84,-79,-93,-83,-84,-76,-90,-100,
-595.0519714355469,1042.6399993896484,-100,-100,-74,-81,-84,-79,-93,-83,-84,-76,-90,-100,
-595.0519714355469,1042.6399993896484,-100,-95,-79,-73,-82,-78,-90,-86,-76,-87,-86,-87,
-595.0519714355469,1042.6399993896484,-100,-95,-79,-73,-82,-78,-90,-86,-76,-87,-86,-87,
-595.0519714355469,1042.6399993896484,-100,-95,-79,-73,-82,-78,-90,-86,-76,-87,-86,-87,
-595.0519714355469,1042.6399993896484,-100,-95,-79,-73,-82,-78,-90,-86,-76,-87,-86,-87,
-595.0519714355469,1042.6399993896484,-100,-95,-79,-73,-82,-78,-90,-86,-76,-87,-86,-87,
-595.0519714355469,1042.6399993896484,-100,-95,-79,-73,-82,-78,-90,-86,-76,-87,-86,-87,
-595.0519714355469,1042.6399993896484,-100,-92,-80,-72,-76,-79,-90,-84,-81,-76,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-80,-72,-76,-79,-90,-84,-81,-76,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-80,-72,-76,-79,-90,-84,-81,-76,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-80,-72,-76,-79,-90,-84,-81,-76,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-80,-72,-76,-79,-90,-84,-81,-76,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-81,-77,-76,-77,-90,-83,-81,-77,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-81,-77,-76,-77,-90,-83,-81,-77,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-81,-77,-76,-77,-90,-83,-81,-77,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-81,-77,-76,-77,-90,-83,-81,-77,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-81,-77,-76,-77,-90,-83,-81,-77,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-81,-77,-76,-77,-90,-83,-81,-77,-86,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-76,-77,-88,-88,-78,-77,-86,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-76,-77,-88,-88,-78,-77,-86,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-76,-77,-88,-88,-78,-77,-86,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-76,-77,-88,-88,-78,-77,-86,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-76,-77,-88,-88,-78,-77,-86,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-82,-72,-76,-88,-89,-86,-81,-78,-100,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-82,-72,-76,-88,-89,-86,-81,-78,-100,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-82,-72,-76,-88,-89,-86,-81,-78,-100,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-82,-72,-76,-88,-89,-86,-81,-78,-100,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-82,-72,-76,-88,-89,-86,-81,-78,-100,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-82,-72,-76,-88,-89,-86,-81,-78,-100,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-78,-80,-78,-88,-86,-77,-76,-85,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-78,-80,-78,-88,-86,-77,-76,-85,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-78,-80,-78,-88,-86,-77,-76,-85,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-78,-80,-78,-88,-86,-77,-76,-85,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-78,-80,-78,-88,-86,-77,-76,-85,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-77,-78,-89,-87,-80,-77,-84,-92,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-77,-78,-89,-87,-80,-77,-84,-92,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-77,-78,-89,-87,-80,-77,-84,-92,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-77,-78,-89,-87,-80,-77,-84,-92,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-77,-78,-89,-87,-80,-77,-84,-92,
-595.0519714355469,1042.6399993896484,-100,-92,-81,-72,-77,-78,-89,-87,-80,-77,-84,-92,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-78,-88,-86,-81,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-78,-88,-86,-81,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-78,-88,-86,-81,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-78,-88,-86,-81,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-78,-88,-86,-81,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-78,-88,-86,-81,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-83,-78,-77,-78,-88,-87,-76,-74,-84,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-83,-78,-77,-78,-88,-87,-76,-74,-84,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-83,-78,-77,-78,-88,-87,-76,-74,-84,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-83,-78,-77,-78,-88,-87,-76,-74,-84,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-83,-78,-77,-78,-88,-87,-76,-74,-84,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-72,-76,-90,-89,-90,-79,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-72,-76,-90,-89,-90,-79,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-72,-76,-90,-89,-90,-79,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-72,-76,-90,-89,-90,-79,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-72,-76,-90,-89,-90,-79,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-72,-76,-90,-89,-90,-79,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-77,-76,-78,-87,-83,-78,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-77,-76,-78,-87,-83,-78,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-77,-76,-78,-87,-83,-78,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-77,-76,-78,-87,-83,-78,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-77,-76,-78,-87,-83,-78,-76,-85,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-78,-72,-76,-89,-89,-87,-80,-77,-100,-91,
-595.0519714355469,1042.6399993896484,-100,-92,-78,-72,-76,-89,-89,-87,-80,-77,-100,-91,
-595.0519714355469,1042.6399993896484,-100,-92,-78,-72,-76,-89,-89,-87,-80,-77,-100,-91,
-595.0519714355469,1042.6399993896484,-100,-92,-78,-72,-76,-89,-89,-87,-80,-77,-100,-91,
-595.0519714355469,1042.6399993896484,-100,-92,-78,-72,-76,-89,-89,-87,-80,-77,-100,-91,
-595.0519714355469,1042.6399993896484,-100,-92,-78,-72,-76,-89,-89,-87,-80,-77,-100,-91,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-90,-90,-89,-82,-77,-88,-93,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-90,-90,-89,-82,-77,-88,-93,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-90,-90,-89,-82,-77,-88,-93,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-90,-90,-89,-82,-77,-88,-93,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-90,-90,-89,-82,-77,-88,-93,
-595.0519714355469,1042.6399993896484,-100,-100,-79,-77,-77,-77,-87,-84,-77,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-100,-79,-77,-77,-77,-87,-84,-77,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-100,-79,-77,-77,-77,-87,-84,-77,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-100,-79,-77,-77,-77,-87,-84,-77,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-100,-79,-77,-77,-77,-87,-84,-77,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-100,-79,-77,-77,-77,-87,-84,-77,-77,-84,-86,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-92,-89,-82,-82,-77,-88,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-92,-89,-82,-82,-77,-88,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-92,-89,-82,-82,-77,-88,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-92,-89,-82,-82,-77,-88,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-92,-89,-82,-82,-77,-88,-100,
-595.0519714355469,1042.6399993896484,-100,-93,-80,-72,-76,-92,-89,-82,-82,-77,-88,-100,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-78,-76,-77,-87,-86,-77,-75,-83,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-78,-76,-77,-87,-86,-77,-75,-83,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-78,-76,-77,-87,-86,-77,-75,-83,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-78,-76,-77,-87,-86,-77,-75,-83,-86,
-595.0519714355469,1042.6399993896484,-100,-92,-79,-78,-76,-77,-87,-86,-77,-75,-83,-86,
-595.0519714355469,1042.6399993896484,-100,-90,-77,-72,-78,-89,-88,-91,-82,-76,-83,-95,
-595.0519714355469,1042.6399993896484,-100,-90,-77,-72,-78,-89,-88,-91,-82,-76,-83,-95,
-595.0519714355469,1042.6399993896484,-100,-90,-77,-72,-78,-89,-88,-91,-82,-76,-83,-95,
-595.0519714355469,1042.6399993896484,-100,-90,-77,-72,-78,-89,-88,-91,-82,-76,-83,-95,
-595.0519714355469,1042.6399993896484,-100,-90,-77,-72,-78,-89,-88,-91,-82,-76,-83,-95,
-595.0519714355469,1042.6399993896484,-100,-90,-77,-72,-78,-89,-88,-91,-82,-76,-83,-95,
-595.0519714355469,1042.6399993896484,-100,-91,-80,-72,-76,-78,-88,-86,-78,-73,-84,-95,
-595.0519714355469,1042.6399993896484,-100,-91,-80,-72,-76,-78,-88,-86,-78,-73,-84,-95,
-595.0519714355469,1042.6399993896484,-100,-91,-80,-72,-76,-78,-88,-86,-78,-73,-84,-95,
